state_code,ds_name,as_name,block_name
TL,Suryapet,Kodad (Gen), Kodada 
TL,Suryapet,Kodad (Gen), Nadigudem
TL,Suryapet,Kodad (Gen), Ananthagiri
TL,Suryapet,Kodad (Gen), Mothe
TL,Suryapet,Kodad (Gen), Chilukuru
TL,Suryapet,Kodad (Gen), Munagala
TL,Suryapet,Suryapet (Gen), Chivvemula
TL,Suryapet,Suryapet (Gen), Pen Pahad
TL,Suryapet,Suryapet (Gen), Suryapet 
TL,Suryapet,Suryapet (Gen), Atmakur (S)
TL,Suryapet,Thungathurthy (SC), Shaligowraram 
TL,Suryapet,Thungathurthy (SC), Mothkur 
TL,Suryapet,Thungathurthy (SC), Addagudur 
TL,Suryapet,Thungathurthy (SC), Thungathurthi 
TL,Suryapet,Thungathurthy (SC), Arvapalli
TL,Suryapet,Thungathurthy (SC), Nagaram 
TL,Suryapet,Thungathurthy (SC), Tirumalagiri 
TL,Suryapet,Thungathurthy (SC), Nuthanakal
TL,Suryapet,Thungathurthy (SC), Maddirala
TL,Suryapet,Thungathurthy (SC), Jajireddygudem
TL,Vikarabad,Pargi (Gen), Gandeed 
TL,Vikarabad,Pargi (Gen), Pargi 
TL,Vikarabad,Pargi (Gen), Pudur 
TL,Vikarabad,Pargi (Gen), Kulakcherla 
TL,Vikarabad,Pargi (Gen), Doma
TL,Vikarabad,Vikarabad (SC), Dharur 
TL,Vikarabad,Vikarabad (SC), Marpally 
TL,Vikarabad,Vikarabad (SC), Vikarabad 
TL,Vikarabad,Vikarabad (SC), Mominpet
TL,Vikarabad,Vikarabad (SC), Bantwaram
TL,Vikarabad,Tandur (Gen), Yalal 
TL,Vikarabad,Tandur (Gen), Peddemul 
TL,Vikarabad,Tandur (Gen), Basheerbad 
TL,Vikarabad,Tandur (Gen), Tandur
TL,Vikarabad,Kodangal (Gen), Maddur 
TL,Vikarabad,Kodangal (Gen), Kosgi 
TL,Vikarabad,Kodangal (Gen), Doultabad 
TL,Vikarabad,Kodangal (Gen), Bomrasipet 
TL,Vikarabad,Kodangal (Gen), Kodangal
TL,Wanaparthy,Wanaparthy (Gen), Wanaparthy 
TL,Wanaparthy,Wanaparthy (Gen), Pebbair 
TL,Wanaparthy,Wanaparthy (Gen), Gopalpet 
TL,Wanaparthy,Wanaparthy (Gen), Peddamandadi 
TL,Wanaparthy,Wanaparthy (Gen), Khilla Ghanpur
TL,Wanaparthy,Wanaparthy (Gen), Srirangapur 
TL,Wanaparthy,Wanaparthy (Gen), Revalli
TL,Warangal Urban,Parkal (Gen), Parkal
TL,Warangal Urban,Parkal (Gen), Atmakur
TL,Warangal Urban,Parkal (Gen), Sangam
TL,Warangal Urban,Parkal (Gen), Geesukonda
TL,Warangal Urban,Parkal (Gen), Nadikuda
TL,Warangal Urban,Parkal (Gen), Damera
TL,Warangal Rural,Narsampet (Gen), Narsampet
TL,Warangal Rural,Narsampet (Gen), Chennaraopet
TL,Warangal Rural,Narsampet (Gen), Duggondi
TL,Warangal Rural,Narsampet (Gen), Nekkonda
TL,Warangal Rural,Narsampet (Gen), Nellabelly
TL,Warangal Rural,Narsampet (Gen), Khanapuram 
TL,Warangal Urban,Wardhanapet (SC), Wardhannapet
TL,Warangal Urban,Wardhanapet (SC), Parvathagiri
TL,Warangal Urban,Wardhanapet (SC), Inavolu
TL,Warangal Urban,Wardhanapet (SC), Hassanparthy
TL,Warangal Urban,Wardhanapet (SC), Hanamkonda
TL,Yadadri Bhongir,Bhongir (Gen), Bhongir 
TL,Yadadri Bhongir,Bhongir (Gen), Pochampalli
TL,Yadadri Bhongir,Bhongir (Gen), Valigonda 
TL,Yadadri Bhongir,Bhongir (Gen), Bibinagar
TL,Yadadri Bhongir,Alair (Gen), Alair 
TL,Yadadri Bhongir,Alair (Gen), Rajapeta 
TL,Yadadri Bhongir,Alair (Gen), Yadagirigutta 
TL,Yadadri Bhongir,Alair (Gen), Turkapally - M
TL,Yadadri Bhongir,Alair (Gen), Gundala 
TL,Yadadri Bhongir,Alair (Gen), Atmakur - M
TL,Yadadri Bhongir,Alair (Gen), Bommalaramaram
TL,Yadadri Bhongir,Alair (Gen), Motakondur
TL,Komaram Bheem Asifabad,Asifabad (ST),Asifabad Municipality
TL,Adilabad,Adilabad (Gen),Adilabad Municipality
TL,Mancherial,Bellampalli (SC),Luxettipet Municipality
TL,Mancherial,Bellampalli (SC),Bellampalli Municipality
TL,Mancherial,Mancherial (Gen),Mancherial Municipality
TL,Mancherial,Mancherial (Gen),Naspur Municipality
TL,Mancherial,Mancherial (Gen),Luxettipet Municipality
TL,Jagtial,Dharmapuri (SC),Dharmapuri Municipality
TL,Peddapalli ,Ramagundam (Gen),Ramagundam Municipal Corporation
TL,Karimnagar,Karimnagar (Gen),Karimnagar Municipal Corporation
TL,Nizamabad,Nizamabad (U) (Gen),Nizamabad Municipal Corporation
TL,Jagtial,Jagtial (Gen),Jagtial Municipality
TL,Medchal Malkajgiri,Medchal (Gen),Medchal Municipality
TL,Medchal Malkajgiri,Medchal (Gen),Ghatkesar Municipality
TL,Medchal Malkajgiri,Medchal (Gen),Thumkunta Municipality
TL,Medchal Malkajgiri,Medchal (Gen),Nagaram Municipality
TL,Medchal Malkajgiri,Medchal (Gen),Boduppal Municipality
TL,Medchal Malkajgiri,Medchal (Gen),Pocharam Municipality
TL,Medchal Malkajgiri,Medchal (Gen),Dammaiguda Municipality 
TL,Medchal Malkajgiri,Medchal (Gen),Gundla Pochampally Municipality
TL,Medchal Malkajgiri,Medchal (Gen),Boduppal Corporation
TL,Medchal Malkajgiri,Medchal (Gen),Peerzadiguda Corporation
TL,Medchal Malkajgiri,Medchal (Gen),Jawaharnagar Corporation
TL,Medchal Malkajgiri,Malkajgiri (Gen),Machabollaram
TL,Medchal Malkajgiri,Malkajgiri (Gen),Alwal
TL,Medchal Malkajgiri,Malkajgiri (Gen),Venkatapuram
TL,Medchal Malkajgiri,Malkajgiri (Gen),Neredmet 
TL,Medchal Malkajgiri,Malkajgiri (Gen),Moula Ali
TL,Medchal Malkajgiri,Malkajgiri (Gen),Anand Bagh 
TL,Medchal Malkajgiri,Malkajgiri (Gen),Malkajgiri
TL,Medchal Malkajgiri,Malkajgiri (Gen),Goutham Nagar
TL,Medchal Malkajgiri,Quthbullapur (Gen),Gajularamaram
TL,Medchal Malkajgiri,Quthbullapur (Gen),Jagathgirigutta 
TL,Medchal Malkajgiri,Quthbullapur (Gen),Ranga Reddy Nagar
TL,Medchal Malkajgiri,Quthbullapur (Gen),Chintal 
TL,Medchal Malkajgiri,Quthbullapur (Gen),Suraram 
TL,Medchal Malkajgiri,Quthbullapur (Gen),Shubhash Nagar 
TL,Medchal Malkajgiri,Quthbullapur (Gen),Quthbullapur 
TL,Medchal Malkajgiri,Quthbullapur (Gen),Jeedimetla
TL,Medchal Malkajgiri,Kukatpally (Gen),KPHB 
TL,Medchal Malkajgiri,Kukatpally (Gen),Balajinagar 
TL,Medchal Malkajgiri,Kukatpally (Gen),Allapur
TL,Medchal Malkajgiri,Kukatpally (Gen),Moosapet 
TL,Medchal Malkajgiri,Kukatpally (Gen),Fatehnagar 
TL,Medchal Malkajgiri,Kukatpally (Gen),Bowenpally
TL,Medchal Malkajgiri,Kukatpally (Gen),Balanagar 
TL,Medchal Malkajgiri,Kukatpally (Gen),Kukatpally
TL,Medchal Malkajgiri,Uppal (Gen),Habsiguda 
TL,Medchal Malkajgiri,Uppal (Gen),Mallapur 
TL,Medchal Malkajgiri,Uppal (Gen),Chiluka Nagar 
TL,Medchal Malkajgiri,Uppal (Gen),HB Colony 
TL,Medchal Malkajgiri,Uppal (Gen),AS Rao Nagar 
TL,Medchal Malkajgiri,Uppal (Gen),Uppal 
TL,Medchal Malkajgiri,Uppal (Gen),Kapra 
TL,Medchal Malkajgiri,Uppal (Gen),Ramanthapur 
TL,Medchal Malkajgiri,Uppal (Gen),Nacharam
TL,Ranga Reddy,L.B.Nagar (Gen),Hayath Nagar Vanasthalipuram
TL,Ranga Reddy,L.B.Nagar (Gen),Nagole Champapet
TL,Ranga Reddy,L.B.Nagar (Gen),Chaithanyapuri 
TL,Ranga Reddy,L.B.Nagar (Gen),Kothapet 
TL,Ranga Reddy,L.B.Nagar (Gen),Hasthinapuram 
TL,Ranga Reddy,L.B.Nagar (Gen),Mansoorabad 
TL,Ranga Reddy,L.B.Nagar (Gen),Lingojiguda 
TL,Ranga Reddy,L.B.Nagar (Gen),B N Reddy Nagar
TL,Secundarabad ,Musheerabad (Gen),85-Adikmet 
TL,Secundarabad ,Musheerabad (Gen),86-Musheerabad 
TL,Secundarabad ,Musheerabad (Gen),87-Ramnagar
TL,Secundarabad ,Musheerabad (Gen),88-Bholakpur 
TL,Secundarabad ,Musheerabad (Gen),89-Gandhinagar 
TL,Secundarabad ,Musheerabad (Gen),90-Kavadiguda
TL,Secundarabad ,Secunderabad (Gen),142-Addagutta 
TL,Secundarabad ,Secunderabad (Gen),143-Tarnaka 
TL,Secundarabad ,Secunderabad (Gen),144-Mettuguda
TL,Secundarabad ,Secunderabad (Gen),145-Seethapalmandi
TL,Secundarabad ,Secunderabad (Gen),146-Boudhanagar
TL,Secundarabad ,Jubilee Hills (Gen),96-Yousufguda 
TL,Secundarabad ,Jubilee Hills (Gen),99-Vengal Rao Nagar
TL,Secundarabad ,Jubilee Hills (Gen),101-Erragadda 
TL,Secundarabad ,Jubilee Hills (Gen),102-Rahmathnagar
TL,Secundarabad ,Jubilee Hills (Gen),103-Borabonda 
TL,Secundarabad ,Sanath Nagar (Gen),98-Ameerpet 
TL,Secundarabad ,Sanath Nagar (Gen),100-Sanathnagar 
TL,Secundarabad ,Sanath Nagar (Gen),147-Bansilalpet 
TL,Secundarabad ,Sanath Nagar (Gen),148-Ramgopalpet 
TL,Secundarabad ,Sanath Nagar (Gen),149-Begumpet
TL,Secundarabad ,Sanath Nagar (Gen),150-Monda Market
TL,Khairatabad ,Nampally (Gen),70-Mehdipatnam 
TL,Khairatabad ,Nampally (Gen),72-Asifnagar 
TL,Khairatabad ,Nampally (Gen),73-Vijay Nagar Colony 
TL,Khairatabad ,Nampally (Gen),74-Ahmed Nagar 
TL,Khairatabad ,Nampally (Gen),75-Red Hills 
TL,Khairatabad ,Nampally (Gen),76-Mallepally 
TL,Khairatabad ,Nampally (Gen),71-Gudimalkapur
TL,Khairatabad ,Amberpet (Gen),80-Kachiguda 
TL,Khairatabad ,Amberpet (Gen),81-Nallakunta 
TL,Khairatabad ,Amberpet (Gen),82-Golnaka 
TL,Khairatabad ,Amberpet (Gen),83-Amberpet 
TL,Khairatabad ,Amberpet (Gen),84-Baghamberpet
TL,Khairatabad ,Khairatabad (Gen),79-Himayath Nagar 
TL,Khairatabad ,Khairatabad (Gen),91-Khairatabad 
TL,Khairatabad ,Khairatabad (Gen),92-Venkateshwara Colony 
TL,Khairatabad ,Khairatabad (Gen),93-Banjara Hills 
TL,Khairatabad ,Khairatabad (Gen),95-Jubliee Hills 
TL,Khairatabad ,Khairatabad (Gen),97-Somajiguda 
TL,Khairatabad ,Khairatabad (Gen),94-Shaikpet
TL,Khairatabad ,Karwan (Gen),62-Ziaguda 
TL,Khairatabad ,Karwan (Gen),65-Karwan 
TL,Khairatabad ,Karwan (Gen),66-Langer House 
TL,Khairatabad ,Karwan (Gen),67-Golconda 
TL,Khairatabad ,Karwan (Gen),68-Tolichowki 
TL,Khairatabad ,Karwan (Gen),69-Nanal Nagar
TL,Khairatabad ,Goshamahal (Gen),50-Begumbazar 
TL,Khairatabad ,Goshamahal (Gen),51-Goshamahal 
TL,Khairatabad ,Goshamahal (Gen),63-Mangalhat 
TL,Khairatabad ,Goshamahal (Gen),64-Dattatreya Nagar 
TL,Khairatabad ,Goshamahal (Gen),77-Jambagh 
TL,Khairatabad ,Goshamahal (Gen),78-Gunfoundry
TL,Hyderabad,Malakpet (Gen),24-Saidabad 
TL,Hyderabad,Malakpet (Gen),25-Moosarambagh 
TL,Hyderabad,Malakpet (Gen),26-Old Malakpet 
TL,Hyderabad,Malakpet (Gen),27-Akberbagh
TL,Hyderabad,Malakpet (Gen),28-Azampura 
TL,Hyderabad,Malakpet (Gen),29-Chawani
TL,Hyderabad,Charminar (Gen),33-Moghalpura 
TL,Hyderabad,Charminar (Gen),48-Shalibanda 
TL,Hyderabad,Charminar (Gen),49-Ghansi Bazar 
TL,Hyderabad,Charminar (Gen),52-Puranapool
TL,Hyderabad,Chandrayangutta (Gen),36-Lalithabagh 
TL,Hyderabad,Chandrayangutta (Gen),40-Riyasath Nagar 
TL,Hyderabad,Chandrayangutta (Gen),41-Kanchanbagh 
TL,Hyderabad,Chandrayangutta (Gen),42-Barkas 
TL,Hyderabad,Chandrayangutta (Gen),43-Chandrayangutta 
TL,Hyderabad,Chandrayangutta (Gen),44-Uppuguda 
TL,Hyderabad,Chandrayangutta (Gen),45-Janganment
TL,Hyderabad,Yakutpura (Gen),30-Dabeerpura 
TL,Hyderabad,Yakutpura (Gen),32-Pathergatti 
TL,Hyderabad,Yakutpura (Gen),31-Rein Bazar 
TL,Hyderabad,Yakutpura (Gen),34-Talabchanchalam
TL,Hyderabad,Yakutpura (Gen),35-Goulipura 
TL,Hyderabad,Yakutpura (Gen),37-Kurmaguda 
TL,Hyderabad,Yakutpura (Gen),38-IS Sadan 
TL,Hyderabad,Yakutpura (Gen),39-Santhosh Nagar
TL,Hyderabad,Bahdurpura (Gen),46-Falaknuma 
TL,Hyderabad,Bahdurpura (Gen),47-Nawabsahebkunta
TL,Hyderabad,Bahdurpura (Gen),53-Doodbowli 
TL,Hyderabad,Bahdurpura (Gen),54-Jahanuma 
TL,Hyderabad,Bahdurpura (Gen),55-Ramnastpura 
TL,Hyderabad,Bahdurpura (Gen),56-Kishanbagh
TL,Ranga Reddy,Serilingampally (Gen),Serilingampally 
TL,Ranga Reddy,Serilingampally (Gen),Miyapur 
TL,Ranga Reddy,Serilingampally (Gen),Madhapur 
TL,Ranga Reddy,Serilingampally (Gen),Kondapur 
TL,Ranga Reddy,Serilingampally (Gen),Hyder Nagar 
TL,Ranga Reddy,Serilingampally (Gen),Hafeezpet 
TL,Ranga Reddy,Serilingampally (Gen),Allwyn Colony 
TL,Ranga Reddy,Serilingampally (Gen),Gachibowli 
TL,Ranga Reddy,Serilingampally (Gen),Chanda Nagar
TL,Ranga Reddy,Serilingampally (Gen),Vivekananda Nagar
TL,Nalgonda,Devarakonda (ST),Devarakonda Municipality
TL,Nalgonda,Miryalaguda (Gen),Miryalaguda Municipality
TL,Nalgonda,Nalgonda (Gen),Nalgonda Municipality
TL,Suryapet,Huzurnagar (Gen),Huzurnagar Municipality
TL,Suryapet,Huzurnagar (Gen),Nereducherla Municipality
TL,Suryapet,Kodad (Gen),Kodada Municipality
TL,Suryapet,Suryapet (Gen),Suryapet Municipality 
TL,Mahabubabad,Mahabubabad (ST),Mahabubabad Muncipality 
TL,Bhadradri Kothagudem,Bhadrachalam (ST),Bhadrachalam Municipality
TL,Khammam,Khammam (Gen),Khammam Municipal Corporation
TL,Bhadradri Kothagudem,Kothagudem (Gen),Kothagudem Municipality
TL,Bhadradri Kothagudem,Kothagudem (Gen),Palwancha Municipality 
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 24
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 25
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 26
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 27
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 30
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 31
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 32
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 36
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 37
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 38
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 39
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 40
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 41
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 42
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 43
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 44
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 45
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 46
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 47
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 48
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 49
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 50
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 51
TL,Warangal Urban,Warangal West (Gen),Warangal Municipal Corporation 52
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 8
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 9
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 10
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 11
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 12
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 13
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 14
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 16
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 17
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 18
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 19
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 20
TL,Warangal Rural,Warangal East (Gen),Warangal Municipal Corporation 22
DL,Adarsh Nagar,Adarsh Nagar,14 Dhirpur
DL,Adarsh Nagar,Adarsh Nagar,15 Adarsh Nagar
DL,Adarsh Nagar,Adarsh Nagar,16 Azadpur
DL,Adarsh Nagar,Shalimar Bagh,55 Shalimar Bagh-A
DL,Adarsh Nagar,Shalimar Bagh,56 Shalimar Bagh-B
DL,Adarsh Nagar,Shalimar Bagh,57 Pitampura
DL,Adarsh Nagar,Shakur Basti,58 Saraswati Vihar
DL,Adarsh Nagar,Shakur Basti,59 Pashchim Vihar
DL,Adarsh Nagar,Shakur Basti,60 Rani Bagh
DL,Adarsh Nagar,Trinagar ,61 Kohat Enclave
DL,Adarsh Nagar,Trinagar ,62 Shakur Pur
DL,Adarsh Nagar,Trinagar ,63 Tri Nagar
DL,Adarsh Nagar,Wazirpur ,64 Keshav Puram
DL,Adarsh Nagar,Wazirpur ,65 Ashok Vihar
DL,Adarsh Nagar,Wazirpur ,66 Wazir Pur
DL,Chandani chowk,Model Town,67 Sangam Park
DL,Chandani chowk,Model Town,68 Model Town
DL,Chandani chowk,Model Town,69 Kamla Nagar
DL,Chandani chowk,Sadar Bazar,70 Shastri Nagar
DL,Chandani chowk,Sadar Bazar,71 Kishan Ganj
DL,Chandani chowk,Sadar Bazar,72 Sadar Bazar
DL,Chandani chowk,Chandni Chowk,73 Civil Lines
DL,Chandani chowk,Chandni Chowk,74 Chandni Chowk
DL,Chandani chowk,Chandni Chowk,75 Jama Masjid
DL,Chandani chowk,Matia Mahal,76 Chandni Mahal
DL,Chandani chowk,Matia Mahal,77 Delhi Gate
DL,Chandani chowk,Matia Mahal,78 Bazar Sita Ram
DL,Chandani chowk,Ballimaran ,79 Ballimaran
DL,Chandani chowk,Ballimaran ,80 Ram Nagar
DL,Chandani chowk,Ballimaran ,81 Quraish Nagar
DL,Badarpur ,Ambedkar Nagar,165 Madangir
DL,Badarpur ,Ambedkar Nagar,166 Pushp Vihar
DL,Badarpur ,Ambedkar Nagar,167 Khanpur
DL,Badarpur ,Sangam Vihar,168 Sangam Vihar-C
DL,Badarpur ,Sangam Vihar,169 Sangam Vihar-B
DL,Badarpur ,Sangam Vihar,170 Tughlaqabad Extension
DL,Badarpur ,Kalkaji ,174 Sri Niwas Puri
DL,Badarpur ,Kalkaji ,175 Kalkaji
DL,Badarpur ,Kalkaji ,176 Govindpuri
DL,Badarpur ,Tughlaqabad ,177 Harkesh Nagar
DL,Badarpur ,Tughlaqabad ,178 Tughlaqabad
DL,Badarpur ,Tughlaqabad ,179 Pul Pehladpur
DL,Badarpur ,Badarpur ,180 Badarpur
DL,Badarpur ,Badarpur ,181 Molarband
DL,Badarpur ,Badarpur ,182 Meethapur
DL,Badarpur ,Badarpur ,183 Hari Nagar Extension
DL,Badarpur ,Badarpur ,184 Jaitpur
DL,Mehrauli,Bijwasan ,130 Dwarka-C
DL,Mehrauli,Bijwasan ,131 Bijwasan
DL,Mehrauli,Bijwasan ,132 Kapashera
DL,Mehrauli,Bijwasan ,133 Mahipalpur
DL,Mehrauli,Bijwasan ,134 Raj Nagar
DL,Mehrauli,Palam ,135 Palam
DL,Mehrauli,Palam ,136 Madhu Vihar
DL,Mehrauli,Palam ,137 Mahavir Enclave
DL,Mehrauli,Palam ,138 Sadh Nagar
DL,Mehrauli,Mehrauli ,154 Lado Sarai
DL,Mehrauli,Mehrauli ,155 Mehrauli
DL,Mehrauli,Mehrauli ,156 Vasant Kunj
DL,Mehrauli,Chhatarpur ,157 Aya Nagar
DL,Mehrauli,Chhatarpur ,158 Bhati
DL,Mehrauli,Chhatarpur ,159 Chhatarpur
DL,Mehrauli,Chhatarpur ,160 Said-ul-Ajaib
DL,Mehrauli,Deoli ,161 Deoli
DL,Mehrauli,Deoli ,162 Tigri
DL,Mehrauli,Deoli ,163 Sangam Vihar-A
DL,Mehrauli,Deoli ,164 Dakshin Puri
DL,New Delhi,New Delhi,
DL,New Delhi,RK Puram,151 Munirka
DL,New Delhi,RK Puram,152 R.K. Puram
DL,New Delhi,RK Puram,153 Vasant Vihar
DL,New Delhi,Malviya Nagar,148 Hauz Khas
DL,New Delhi,Malviya Nagar,149 Malviya Nagar
DL,New Delhi,Malviya Nagar,150 Green Park
DL,New Delhi,Greater Kailash,171 Chittaranjan Park
DL,New Delhi,Greater Kailash,172 Chirag Delhi
DL,New Delhi,Greater Kailash,173 Greater Kailash
DL,New Delhi,Kasturba Nagar,145 Andrews Ganj
DL,New Delhi,Kasturba Nagar,146 Amar Colony
DL,New Delhi,Kasturba Nagar,147 Kotla Mubarakpur
DL,Karol Bagh,Rajinder Nagar,139 Naraina
DL,Karol Bagh,Rajinder Nagar,140 Inder Puri
DL,Karol Bagh,Rajinder Nagar,141 Rajinder Nagar
DL,Karol Bagh,Delhi Cantonment,
DL,Karol Bagh,Moti Nagar,89 Karam Pura
DL,Karol Bagh,Moti Nagar,90 Moti Nagar
DL,Karol Bagh,Moti Nagar,91 Ramesh Nagar
DL,Karol Bagh,Patel Nagar,85 West Patel Nagar
DL,Karol Bagh,Patel Nagar,86 East Patel Nagar
DL,Karol Bagh,Patel Nagar,87 Ranjeet Nagar
DL,Karol Bagh,Patel Nagar,88 Baljeet Nagar
DL,Karol Bagh,Karol Bagh,82 Pahar Ganj
DL,Karol Bagh,Karol Bagh,83 Karol Bagh
DL,Karol Bagh,Karol Bagh,84 Dev Nagar
DL,Rohini,Narela ,1 Narela
DL,Rohini,Narela ,2 Banker
DL,Rohini,Narela ,3 Holambi Kalan
DL,Rohini,Narela ,4 Alipur
DL,Rohini,Narela ,5 Bakhtawarpur
DL,Rohini,Badli ,17 Bhalsawa
DL,Rohini,Badli ,18 Jahangir Puri
DL,Rohini,Badli ,19 Sarup Nagar
DL,Rohini,Badli ,20 Samaypur Badli
DL,Rohini,Rithala ,21 Rohini-A
DL,Rohini,Rithala ,22 Rohini-B
DL,Rohini,Rithala ,23 Rithala
DL,Rohini,Rithala ,24 Vijay Vihar
DL,Rohini,Rithala ,25 Budh Vihar
DL,Rohini,Mangolpuri ,49 Mangolpuri-A
DL,Rohini,Mangolpuri ,50 Mangolpuri-B
DL,Rohini,Mangolpuri ,51 Rohini-C
DL,Rohini,Rohini ,52 Rohini-F
DL,Rohini,Rohini ,53 Rohini-E
DL,Rohini,Rohini ,54 Rohini-D
DL,Kirari,Bawana ,26 Krishna Vihar
DL,Kirari,Bawana ,27 Begumpur
DL,Kirari,Bawana ,28 Shahbaad Dairy
DL,Kirari,Bawana ,29 Pooth Khurd
DL,Kirari,Bawana ,30 Bawana
DL,Kirari,Bawana ,31 Nangal Thakran
DL,Kirari,Mundka ,32 Karala
DL,Kirari,Mundka ,33 Rani Khera
DL,Kirari,Mundka ,34 Nangloi
DL,Kirari,Mundka ,35 Mundka
DL,Kirari,Mundka ,36 Nilothi
DL,Kirari,Sultanpur Majra,42 Mangol Puri
DL,Kirari,Sultanpur Majra,43 Sultanpuri-A
DL,Kirari,Sultanpur Majra,44 Sultanpuri-B
DL,Kirari,Nangloi Jat,45 Nihal Vihar
DL,Kirari,Nangloi Jat,46 Naresh Park
DL,Kirari,Nangloi Jat,47 Nangloi Jat
DL,Kirari,Nangloi Jat,48 Guru Harkishan Nagar
DL,Kirari,Kirari ,37 Kirari
DL,Kirari,Kirari ,38 Prem Nagar
DL,Kirari,Kirari ,39 Mubarikpur
DL,Kirari,Kirari ,40 Nithari
DL,Kirari,Kirari ,41 Aman Vihar
DL,Nazafgarh,Vikaspuri ,107 Vikas Puri
DL,Nazafgarh,Vikaspuri ,108 Hastsal
DL,Nazafgarh,Vikaspuri ,109 Shiv Vihar
DL,Nazafgarh,Vikaspuri ,110 Bakkar Wala
DL,Nazafgarh,Vikaspuri ,111 Baprolla
DL,Nazafgarh,Vikaspuri ,112 Vikas Nagar
DL,Nazafgarh,Uttam Nagar,113 Mohan Garden-West
DL,Nazafgarh,Uttam Nagar,114 Mohan Garden-East
DL,Nazafgarh,Uttam Nagar,115 Uttam Nagar
DL,Nazafgarh,Uttam Nagar,116 Binda Pur
DL,Nazafgarh,Dwarka ,117 Dabri
DL,Nazafgarh,Dwarka ,118 Sagar Pur
DL,Nazafgarh,Dwarka ,119 Manglapuri
DL,Nazafgarh,Matiala ,120 Dwarka-B
DL,Nazafgarh,Matiala ,121 Dwarka-A
DL,Nazafgarh,Matiala ,122 Matiala
DL,Nazafgarh,Matiala ,123 Kakrola
DL,Nazafgarh,Matiala ,124 Nangli Sakrawati
DL,Nazafgarh,Matiala ,125 Chhawala
DL,Nazafgarh,Najafgarh ,126 Isapur
DL,Nazafgarh,Najafgarh ,127 Najafgarh
DL,Nazafgarh,Najafgarh ,128 Dichao Kalan
DL,Nazafgarh,Najafgarh ,129 Roshan Pura
DL,Tilak Nagar,Madipur ,92 Punjabi Bagh
DL,Tilak Nagar,Madipur ,93 Madi Pur
DL,Tilak Nagar,Madipur ,94 Raghubir Nagar
DL,Tilak Nagar,Rajouri Garden,95 Vishnu Garden
DL,Tilak Nagar,Rajouri Garden,96 Rajouri Garden
DL,Tilak Nagar,Rajouri Garden,97 Chaukhandi Nagar
DL,Tilak Nagar,Hari Nagar,98 Subhash Nagar
DL,Tilak Nagar,Hari Nagar,99 Hari Nagar
DL,Tilak Nagar,Hari Nagar,100 Fateh Nagar
DL,Tilak Nagar,Tilak Nagar,101 Tilak Nagar
DL,Tilak Nagar,Tilak Nagar,102 Khayala
DL,Tilak Nagar,Tilak Nagar,103 Keshopur
DL,Tilak Nagar,Janakpuri ,104 Janak Puri South
DL,Tilak Nagar,Janakpuri ,105 Mahaveer Enclave
DL,Tilak Nagar,Janakpuri ,106 Janak Puri West
DL,Krishna Nagar,Gandhi Nagar,212 Gandhi Nagar
DL,Krishna Nagar,Gandhi Nagar,213 Shastri Park
DL,Krishna Nagar,Gandhi Nagar,214 Azad Nagar
DL,Krishna Nagar,Krishna Nagar,208 Anarkali
